,eva_nr,name,category,state,city,zipcode,street,long,lat
4758,8006304,Oberursel-Weißkirchen/Steinbach,5,Hessen,Oberursel (Taunus),61440,Kurmainzer Str. 141,8.586918,50.173246
4759,8010370,Weißwasser (Oberlausitz),5,Sachsen,Weißwasser,02943,Bahnhofstr. 19,14.638027,51.505442
4760,8006306,Weiterstadt,6,Hessen,Weiterstadt,64331,Bahnhofstr. 2,8.579385,49.909706
4761,8013268,Weixdorf,6,Sachsen,Dresden-Weixdorf,01108,Königsbrücker Landstr. 394,13.8066763,51.1500397
4762,8013269,Weixdorf Bad,6,Sachsen,Dresden-Weixdorf,01108,Platz des Friedens 1,13.802003,51.140116
4763,8006309,Weizern-Hopferau,6,Bayern,Eisenberg,87637,Osterreuten 15,10.62046,47.614593
4764,8006312,Welgesheim-Zotzenheim,6,Rheinland-Pfalz,Welgesheim,55576,Bahnhofstr. 1,7.956653,49.878575
4765,8006313,Welkers,7,Hessen,Eichenzell,36124,Bürgermeister-Schlag-Straße 2 a,9.722538,50.480996
4766,8013271,Wellen (b Magdeburg),6,Sachsen-Anhalt,Wellen,39167,Bahnhofstr. 2,11.432138,52.136163
4767,8006315,Wellen (Mosel),6,Rheinland-Pfalz,Wellen (Mosel),54441,Am Bahnhof 1,6.441322,49.67266
4768,8006319,Wellingsbüttel,5,Hamburg,Hamburg,22391,Rolfinckstr. 5,10.082825,53.641327
4769,8013272,Wellmitz,6,Brandenburg,Neißemünde,15898,Am Bahnhof 1,14.714896,52.064644
4770,8006320,Kirchhundem-Welschen Ennest,6,Nordrhein-Westfalen,Kirchhundem,57399,Am Bahnhof 1,8.00361,51.04197
4771,8006321,Welschingen-Neuhausen,6,Baden-Württemberg,Engen,78234,Am Bahnhof 1,8.769216,47.83403
4772,8006323,Welver,5,Nordrhein-Westfalen,Welver,59514,Bahnhofstr.,7.956653,51.616253
4773,8000378,Wemmetsweiler Rathaus,6,Saarland,Merchweiler,66589,Rathausstr. 1,7.085936,49.369521
4774,8013275,Lutherstadt Wittenberg-Labetz,6,Sachsen-Anhalt,Wittenberg,06886,Labetzer Weg 1,12.694192,51.871456
4775,8006330,Wendisch Evern,7,Niedersachsen,Wendisch Evern,21403,Am Bahnhof 1,10.462781,53.217641
4776,8006331,Wendlingen (Neckar),3,Baden-Württemberg,Wendlingen am Neckar,73240,Bahnhofstr. 15,9.373011,48.672961
4777,8006336,Wennigsen (Deister),5,Niedersachsen,Wennigsen  ,30974,Kurt Schumacher Str. 1,9.572167,52.279628
4778,8013279,Joachimsthal Kaiserbahnhof,7,Brandenburg,Joachimsthal,16247,Webellinsee 4,13.755016,52.963952
4779,8010371,Werbig,6,Brandenburg,Seelow,15306,Bahnhofstraße 3,14.405238,52.564886
4780,8010372,Werdau,4,Sachsen,Werdau,08412,Bahnhofstr. 1,12.3672795,50.7266423
4781,8013280,Werdau Nord,7,Sachsen,Werdau,08412,Crimmitschauer Str. 27,12.371521,50.743676
4782,8010373,Werder (Havel),4,Brandenburg,Werder (Havel),14542,Eisenbahnstraße 107,12.926189,52.392939
4783,8006339,Werdohl,5,Nordrhein-Westfalen,Werdohl,58791,Bahnhofsplatz 1,7.757544,51.259485
4784,8006340,Werdorf,6,Hessen,Aßlar,35614,Bahnhofstr. 1,8.417191,50.59289
4785,8006342,Werl,4,Nordrhein-Westfalen,Werl,59457,Bahnhofstr. 1,7.914136,51.558073
4786,8006346,Wernau (Neckar),4,Baden-Württemberg,Wernau,73249,Bahnhofsplatz 2,9.413898,48.694247
4787,8006347,Wernberg,5,Bayern,Wernberg,92533,Bahnhofstr. 27,12.146226,49.538931
4788,8006348,Werne (a d Lippe),5,Nordrhein-Westfalen,Werne (a. d. Lippe),59368,Am Bahnhof,7.622934,51.66925
4789,8013285,Werneuchen,6,Brandenburg,Werneuchen,16356,Am Bahnhof 3,13.73831,52.637456
4790,8006349,Wernfeld,6,Bayern,Gemünden,97737,Flössergasse,9.725529,50.026065
4791,8010374,Wernigerode Hbf,5,Sachsen-Anhalt,Wernigerode,38855,Bahnhofsplatz 1,10.788805,51.840254
4792,8013286,Wernigerode Elmowerk,7,Sachsen-Anhalt,Wernigerode,38855,Am Bahnhof 1,10.769264,51.838791
4793,8010375,Wernshausen,5,Thüringen,Wernshausen,98590,Am Bahnhof 2,10.353606,50.72124
4794,8006353,Wertach-Haslach,7,Bayern,Oy-Mittelberg,87466,"Haslach, Grüntenseestr. 13",10.4602504,47.6289151
4795,8013291,Werther,6,Thüringen,Werther,99735,Bahnhofstr. 8,10.7421452,51.4699192
4796,8000242,Wesel,3,Nordrhein-Westfalen,Wesel,46483,Franz-Etzel-Platz 17,6.627134,51.65584
4797,8006356,Wesel-Feldmark,6,Nordrhein-Westfalen,Wesel,46483,Holzweg 44,6.616308,51.676658
4798,8006357,Wesselburen,7,Schleswig-Holstein,Wesselburen,25764,Heidstieg 7,8.932718,54.207179
4799,8006359,Weßling (Oberbay),5,Bayern,Weßling (Oberbay),82234,Bahnhofstr. 11,11.251768,48.077374
4800,8006360,Westbarthausen,7,Nordrhein-Westfalen,Borgholzhausen,33829,Westbarthausenstr. 4,8.232642,52.096975
4801,8006361,Westbevern,6,Nordrhein-Westfalen,Telgte-Westbevern,48291,Bahnweg 1,7.743702,52.030984
4802,8089111,Westend,4,Berlin,Berlin,14059,Spandauer Damm,13.284638,52.51807
4803,8006363,Westendorf,6,Bayern,Westendorf,86707,Hauptstr. 2,10.84337,48.571845
4804,8000245,Westerburg,6,Rheinland-Pfalz,Westerburg,56457,Bahnhofstr. 46,7.966978,50.557642
4805,8006366,Westerham,6,Bayern,Westerham,83620,Bahnhofstr. 15,11.828482,47.903892
4806,8006367,Westerhausen,6,Niedersachsen,Melle,49324,Westerhausener Str. 1,8.278625,52.236324
4807,8006369,Westerland (Sylt),3,Schleswig-Holstein,Sylt/ OT Westerland  ,25980,Kirchenweg 1,8.310925,54.906839
4808,8006373,Westerstetten,6,Baden-Württemberg,Westerstetten,89198,Am Bahnhof 1,9.949281,48.520195
4809,8013295,Westewitz-Hochweitzschen,6,Sachsen,Großweitzschen,04720,Hauptstr. 74,13.027851,51.137616
4810,8006376,Westhausen,7,Baden-Württemberg,Westhausen,73463,Bahnhofstr.,10.183653,48.881409
4811,8006378,Westheim (Schwab),5,Bayern,Neusäß,86150,Hindenburgstr. 4,10.818233,48.385991
4812,8006379,Westheim (Westf),6,Nordrhein-Westfalen,Marsberg,34431,Kasseler Straße 1,8.910255,51.494589
4813,8006380,Westheim-Langendorf,6,Bayern,Hammelburg,97762,Bahnweg 6,9.932748,50.125775
4814,8089047,Berlin-Westkreuz,3,Berlin,Berlin,14057,Am Messedamm/ Halenseestraße 28,13.283966,52.500737
4815,8006383,Westönnen,6,Nordrhein-Westfalen,Werl,59457,Weststr.,7.960952,51.557529
4816,8006386,Wetter (Ruhr),5,Nordrhein-Westfalen,Wetter ,58300,Bahnhofstr. 19,7.385915,51.386413
4817,8013297,Wetterzeube,6,Sachsen-Anhalt,Wetterzeube,06722,Am Bahnhof 20,12.012642,51.008351
4818,8000383,Wetzlar,3,Hessen,Wetzlar,35576,Willy-Brandt-Platz 1,8.503819,50.565631
4819,8006389,Wickede (Ruhr),5,Nordrhein-Westfalen,Wickede ,58739,Bahnhofstraße 2,7.869713,51.493201
4820,8006390,Wicklesgreuth,4,Bayern,Petersaurach,91580,Bahnhofstr. 13,10.71145,49.310689
4821,8006391,Wickrath,6,Nordrhein-Westfalen,Mönchengladbach,41189,Bahnhofsplatz 5,6.411505,51.13277
4822,8000384,Groß Umstadt-Wiebelsbach,5,Hessen,Groß Umstadt,64823,Bei den Stochwiesen 26,8.940854,49.833425
4823,8006392,Wiebelskirchen,6,Saarland,Neunkirchen,66540,Kepplerstr. 76,7.175665,49.371135
4824,8006401,Schwalmstadt-Wiera,6,Hessen,Schwalmstadt-Wiera,34613,Zur Haltestelle 3,9.136421,50.881937
4825,8006402,Wieren,6,Niedersachsen,Wieren,29568,Am Bahnhof 2,10.655847,52.892588
4826,8006403,Wiesau (Oberpf),5,Bayern,Wiesau ,95676,Bahnhofsplatz 4,12.191288,49.911013
4827,8000250,Wiesbaden Hbf,2,Hessen,Wiesbaden,65189,Bahnhofsplatz 1,8.243731,50.070791
4828,8006404,Wiesbaden Ost,4,Hessen,Wiesbaden,65203,Kasteler Straßen 44,8.256293,50.041412
4829,8000288,Wiesbaden-Biebrich,6,Hessen,Wiesbaden,65203,Seligmann-Baer-Platz 21,8.236423,50.048829
4830,8006407,Wiesbaden-Erbenheim,6,Hessen,Wiesbaden,69206,Bahnstraße 8,8.295044,50.054411
4831,8006408,Wiesbaden-Igstadt,6,Hessen,Wiesbaden,65207,Hinterbergstr. 11,8.325635,50.08258
4832,8006409,Wiesbaden-Schierstein,6,Hessen,Wiesbaden,65201,Dachsberg-Str. 2,8.194603,50.04759
4833,8013305,Wiesenau,6,Brandenburg,Wiesenau,15295,Am Bahnhof,14.583905,52.231321
4834,8010376,Wiesenburg (Mark),6,Brandenburg,Wiesenburg (Mark),14827,Am Bahnhof 6,12.431213,52.098825
4835,8006414,Wiesenfeld (b Coburg),6,Bayern,Meeder,96484,Bahnhofstr. 8,10.911754,50.301555
4836,8006417,Wiesental,6,Baden-Württemberg, Waghäusel,68753,Bahnhofstr.130,8.50239,49.225458
4837,8006418,Wiesenthau,7,Bayern,Wiesenthau,91369,Am Bahnhof 1,11.1271977,49.7136512
4838,8006421,Wiesloch-Walldorf,3,Baden-Württemberg,Wiesloch,69168,Staatsbahnhofstr. 14,8.664146,49.291353
4839,8006426,Wiesthal,5,Bayern,Wiesthal,97859,Am Bahnhof 1,9.440985,50.016956
4840,8081540,Wildau,5,Brandenburg,Wildau,15745,Bahnhofplatz 1,13.633779,52.319935
4841,8006432,Wildberg (Württ),6,Baden-Württemberg,Wildberg,72218,Am Bahnhof 1,8.742947,48.62528
4842,8006436,Wildeshausen,6,Niedersachsen,Wildeshausen,27793,Bahnhofstr. 22,8.431422,52.89782
4843,8070483,Marienheide,6,Nordrhein-Westfalen,Marienheide,51709,Bahnhofstr.,7.531982,51.081123
4844,8006440,Wilferdingen-Singen,5,Baden-Württemberg, Remchingen,75196,Bahnhofstr. 7,8.572415,48.953862
4845,8006441,Wilgartswiesen,6,Rheinland-Pfalz,Wilgartswiesen,76848,Bahnhofstr. 8,7.883823,49.209434
4846,8089094,Wilhelmshagen,5,Berlin,Berlin,12589,Schönblicker Str.10,13.722143,52.438711
4847,8006445,Wilhelmshaven,4,Niedersachsen,Wilhelmshaven,26382,Ebertstr. 107,8.114901,53.518795
4848,8010378,Wilhelmshorst,5,Brandenburg,Michendorf,14552,Dr. Albert-Schweitzer-Str.5,13.067447,52.331486
4849,8006448,Wilhermsdorf,6,Bayern,Wilhermsdorf,91452,Bahnhofsplatz 1,10.7252419,49.4833981
4850,8006454,Willmenrod,7,Rheinland-Pfalz,Willmenrod,56459,Bahnhofsstr. 22,7.985758,50.539329
4851,8006455,Willmering,7,Bayern,Willmering,93497,Rathausplatz 4,12.670073,49.246573
4852,8081688,Cottbus-Willmersdorf Nord,6,Brandenburg,Cottbus,03053,Alte Lindenstr.1,14.376902,51.806736
4853,8006456,Willsbach,6,Baden-Württemberg,Obersulm,74182,Raiffeisenstraße 40 ,9.358868,49.142422
4854,8013313,Wilmersdorf (b Angermünde),6,Brandenburg,Angermünde-Wilmersdorf,16278,Bahnhofstraße 5,13.892457,53.111628
4855,8006459,Wilsenroth,6,Hessen,Dornburg,65599,Bahnhofstr. 83,8.032791,50.531112
4856,8006460,Wilster,5,Schleswig-Holstein,Wilster,25554,Bahnhofstr. 19a,9.383456,53.926228
4857,8010380,Wilthen,6,Sachsen,Wilthen,02681,Bahnhofstraße 1,14.391502,51.09328
4858,8006461,Wiltingen (Saar),6,Rheinland-Pfalz,Wiltingen,54459,Bahnhofstr. 88,6.590462,49.662641
4859,8006463,Wincheringen,6,Rheinland-Pfalz,Wincheringen,54457,Am Bahnhof 3/4,6.40684247,49.6087425
4860,8006465,Nidderau-Windecken,6,Hessen,Nidderau,61130,Konrad-Adenauer-Allee an der B 45,8.876069,50.225056
4861,8006466,Bielefeld-Windelsbleiche,6,Nordrhein-Westfalen,Bielefeld,33659,Buschkampstraße,8.531378,51.957007
4862,8006468,Winden (Pfalz),4,Rheinland-Pfalz,Winden,76872,Bahnhofstr. 17,8.122479,49.095452
4863,8006472,Windischeschenbach,6,Bayern,Windischeschenbach,92670,Bahnhofstr. 45,12.16517,49.794747
4864,8006473,Windsbach,7,Bayern,Windsbach,91575,Bahnhofstr. 26,10.825716,49.249694
4865,8013315,Wingerode,7,Thüringen,Wingerode,37327,Bahnhofstr. 7,10.240509,51.389707
4866,8006475,Wingst,6,Niedersachsen,Wingst,21789,Bahnhofstr. 3,9.098158,53.745047
4867,8006476,Winkelhaid,6,Bayern,Winkelhaid,90610,Juraweg 8,11.301035,49.392946
4868,8006479,Winnenden,3,Baden-Württemberg,Winnenden,71364,Bahnhofstr. 4,9.39229,48.879583
4869,8006481,Winningen (Mosel),6,Rheinland-Pfalz,Winningen ,56333,Bahnhofstr. 9a,7.523208,50.315424
4870,8006482,Winninghausen,6,Niedersachsen,Barsinghausen,30890,Heerstr. 20,9.436305,52.323325
4871,8006483,Winnweiler,6,Rheinland-Pfalz,Winnweiler,67722,Bahnhofstr. 1,7.855955,49.570548
4872,8006484,Winsen (Luhe),4,Niedersachsen,Winsen (Luhe),21423,Am Bahnhof,10.207691,53.353839
4873,8006485,Winterbach (b Schorndorf),4,Baden-Württemberg,Winterbach ,73650,Bahnhofstr.1,9.480994,48.798432
4874,8006486,Winterberg (Westf),6,Nordrhein-Westfalen,Winterberg ,59955,Bahnhofstraße 12,8.532408,51.198585
4875,8006488,Winterhausen,6,Bayern,Winterhausen,97286,Am Bahnberg 9,10.0118816,49.7083751
4876,8006489,Wintermoor,7,Niedersachsen,Schneverdingen,29640,Poststr. 25,9.828536,53.186138
4877,8013318,Wipperdorf,6,Thüringen,Wipperdorf,99752,Halle-Kasseler-Str. 3,10.661064,51.452958
4878,8013319,Wippra,7,Sachsen-Anhalt,Wippra,06526,Bahnhofstr. 17,11.2815964,51.5766161
4879,8006498,Wirges,7,Rheinland-Pfalz,Wirges,56422,Am Bahndamm 102,7.78521,50.468396
4880,8006499,Wirtheim,6,Hessen,Biebergemünd,63599,Bahnhofstraße 1,9.258929,50.225784
4881,8010381,Wismar,5,Mecklenburg-Vorpommern,Wismar,23966,Bahnhofstr. 12,11.469433,53.896837
4882,8006501,Wissen (Sieg),5,Rheinland-Pfalz,Wissen ,57537,Bahnhofstraße 2,7.739814,50.782871
4883,8006503,Wissingen,6,Niedersachsen,Bissendorf,49143,Bahnhofstr. 1,8.205047,52.258211
4884,8006505,Wittbräucke,7,Nordrhein-Westfalen,Herdecke,58313,Ostender Weg,7.44591,51.420173
4885,8000251,Witten Hbf,3,Nordrhein-Westfalen,Witten,58452,Bergerstr. 35,7.329442,51.435544
4886,8006510,Witten-Annen Nord,6,Nordrhein-Westfalen,Witten,58453,Annenstraße 179,7.375337,51.44784
4887,8089096,Wittenau (Wilhelmsruher Damm),4,Berlin,Berlin,13435,Wilhelmsruher Damm 229,13.334446,52.597044
4888,8010382,Wittenberge,3,Brandenburg,Wittenberge,19322,Am Bahnhof 1,11.762871,53.003115
4889,8013322,Wittenhagen,6,Mecklenburg-Vorpommern,Wittenhagen,18510,Am Bahnhof,13.05605,54.184004
4890,8006516,Alfter-Witterschlick,6,Nordrhein-Westfalen,Alfter,53347,Servaisstr. 34,7.026083,50.689698
4891,8013324,Wittgensdorf Mitte,6,Sachsen,Chemnitz,09228,Chemnitzer Str. 49,12.869759,50.874386
4892,8010383,Wittgensdorf ob Bf,7,Sachsen,Chemnitz,09228,Bahnhofstr. 4,12.841365,50.882771
4893,8006517,Wittighausen,6,Baden-Württemberg,Wittighausen,97957,Bahnhofstr. 2,9.846243,49.618406
4894,8000344,Wittingen,6,Niedersachsen,Wittingen,29379,Bahnhofstrasse 61,10.723174,52.727291
4895,8000379,Wittlich Hbf,4,Rheinland-Pfalz,Wittlich,54516,Bahnhofstr. 8,6.943557,49.973121
4896,8006520,Wittmund,7,Niedersachsen,Wittmund,26409,Am Bahnhof 3,7.788826,53.579868
4897,8010384,Wittstock (Dosse),6,Brandenburg,Wittstock/Dosse,16909,Bahnhofstr. 2,12.478911,53.160621
4898,8006524,Witzenhausen Nord,5,Hessen,Witzenhausen,37213,Am Nordbahnhof 1,9.863079,51.351556
4899,8003339,Brigachtal Kirchdorf,7,Baden-Württemberg,Brigachtal,78086,St.-Martin-Str.9,8.467807,48.014343
4900,8089110,Messe Nord / ICC (Witzleben),4,Berlin,Berlin,14057,Neue Kantstr.16,13.283445,52.507525
4901,8006527,Witzwort,7,Schleswig-Holstein,Witzwort,25889,Siethwende 4,8.998558,54.386097
4902,8006528,Darmstadt-Wixhausen,6,Hessen,Darmstadt,64291,Bahnhofstr. 2,8.64805073,49.9308662
4903,8013333,Woffleben,7,Thüringen,Ellrich,99755,Bahnhofstr. 13,10.7213949,51.5559675
4904,8006541,Wohltorf,5,Schleswig-Holstein,Wohltorf,21521,Kastanienallee,10.278184,53.520589
4905,8080600,Wohnstadt Nord,7,Sachsen-Anhalt,Halle,06118,Oppinerstr.,11.96481,51.517146
4906,8006544,Wolfach,6,Baden-Württemberg,Wolfach,77709,Bahnhofstr. 1,8.221849,48.293665
4907,8006545,Wolfegg,7,Baden-Württemberg,Wolfegg,88239,Bahnhofstr. 7,9.808665,47.824264
4908,8013335,Wolfen (Bitterfeld),5,Sachsen-Anhalt,Bitterfeld-Wolfen ,06766,Bahnhofstr. 1,12.279563,51.661159
4909,8000255,Wolfenbüttel,6,Niedersachsen,Wolfenbüttel,38300,Bahnhof 1,10.532306,52.159126
4910,8013336,Wolferode,6,Sachsen-Anhalt,Wimmelburg,06295,Bahnhofstr. 1,11.508752,51.512244
4911,8006546,Felsberg-Wolfershausen,6,Hessen,Felsberg-Wolfershausen,34587,Kreisstraße 4,9.45006,51.186552
4912,8013329,Wölfershausen,7,Thüringen,Wölfershausen,98617,Neubrunner Str. 6,10.436588,50.491507
4913,8006529,Wölfersheim-Södel,6,Hessen,Wölfersheim,61200,Seestr. 7,8.81622,50.397335
4914,8006548,Wolfgang (Kr Hanau),6,Hessen,Hanau,63457,Vor der Pulvermühle,8.957469,50.123107
4915,8006550,Wolfratshausen,6,Bayern,Wolfratshausen,82515,Bahnhofstr. 41,11.427201,47.914424
4916,8006552,Wolfsburg Hbf,2,Niedersachsen,Wolfsburg,38440,Willy-Brandt-Platz 3,10.787784,52.429498
4917,8006554,Wolfsmünster,7,Bayern,Gräfendorf,97782,Bahnhof Wolfsmünster,9.734893,50.094508
4918,8003336,Brigachtal Klengen,7,Baden-Württemberg,Brigachtal,78086,Bahnhofstr. 7,8.465779,48.007366
4919,8006555,Wolfstein,6,Rheinland-Pfalz,Wolfstein,67752,Bahnhofstraße 16,7.610287,49.58428
4920,8013036,Steinach Süd,7,Thüringen,Steinach,96523,Bahnhofstrasse 1,11.166781,50.423051
4921,8010385,Wolkramshausen,6,Thüringen,Wolkramshausen,99735,Am Bahnhof 1,10.745663,51.440021
4922,8089048,Wollankstraße,4,Berlin,Berlin,13359,Nordbahnstr. 24,13.391791,52.565482
4923,8013344,Wolmirstedt,5,Sachsen-Anhalt,Wolmirstedt,39326,Bahnhofstr. 17,11.635619,52.250359
4924,8000256,Rohrbach (Ilm),5,Bayern,Rohrbach an der Ilm,85296,Ladehofstr. 9,11.5733457,48.6065535
4925,8006559,Wolterdingen (Han),7,Niedersachsen,Soltau,29614,Soltauer Straße,9.84527349,53.0269419
4926,8013345,Woltersdorf (Nuthe-Urstromtal),6,Brandenburg,Woltersdorf (Nuthe-Urstro,14947,Bahnhofstr.,13.195281,52.117362
4927,8006561,Woltwiesche,6,Niedersachsen,Lengede,38268,Vor der Bahn 1,10.278999,52.200754
4928,8000257,Worms Hbf,2,Rheinland-Pfalz,Worms,67547,Bahnhofstr. 7/11,8.356448,49.63494
4929,8006533,Wörnitzstein,7,Bayern,Donauwörth,86609,Am Grubenfeld 2,10.714478,48.731977
4930,8006534,Wörrstadt,5,Rheinland-Pfalz,Wörrstadt,55286,Bahnhofstr. 2,8.114712,49.846251
4931,8006535,Wörsdorf,6,Hessen,Idstein,65510,Siebenmorgenweg 17,8.249323,50.244752
4932,8006537,Wörth (Isar),5,Bayern,Wörth an der Isar,84109,Bahnhofstr. 22,12.332925,48.624182
4933,8000254,Wörth (Rhein),4,Rheinland-Pfalz,Wörth,76744,Bahnhofstr. 44,8.273146,49.045678
4934,8006570,Wremen,6,Niedersachsen,Wremen,27638,Am Bahnhof 6,8.521275,53.646987
4935,8010386,Wriezen,6,Brandenburg,Wriezen,16269,Bahnhofstr. 30,14.140239,52.715433
4936,8006572,Wrist,4,Schleswig-Holstein,Wrist,25563,Hauptstraße 1,9.748128,53.932382
4937,8089097,Wuhlheide,5,Berlin,Berlin,12459,Am Bahnhof Wuhlheide 1,13.553202,52.46903
4938,8013357,Wulfen (Anh),6,Sachsen-Anhalt,Wulfen,06369,Bahnhofstr. 1,11.922141,51.818681
4939,8006590,Wulfen (Westf),6,Nordrhein-Westfalen,Dorsten-Wulfen,46286,Kleiner Ring 40,7.011578,51.719189
4940,8006592,Wulften,6,Niedersachsen,Wulften,37199,Am Bahnhof 2,10.176026,51.659403
4941,8013348,Wülknitz,6,Sachsen,Wülknitz,01609,Am Bahnhof 1,13.389256,51.369021
4942,8010387,Wünschendorf (Elster),6,Thüringen,Wünschendorf (Elster),07570,Bahnhofstr. 4,12.097672,50.797633
4943,8013349,Wünschendorf (Elster) Nord,6,Thüringen,Wünschendorf (Elster),07570,OT Meilitz,12.077948,50.817438
4944,8013350,Wünsdorf Waldstadt,5,Brandenburg,Zossen,15806,Am Bahnhof 3,13.468145,52.165559
4945,8000173,Wunsiedel-Holenbrunn,6,Bayern,Wunsiedel,96635,Bahnhofstr. 4,12.033928,50.051113
4946,8000268,Wunstorf,3,Niedersachsen,Wunstorf,31515,Hindenburgstr. 58,9.450976,52.422225
4947,8000266,Wuppertal Hbf,2,Nordrhein-Westfalen,Wuppertal,42103,Döppersberg 37,7.149543,51.254363
4948,8006623,Wuppertal Zoologischer Garten,4,Nordrhein-Westfalen,Wuppertal,42117,Siegfriedstr. 30,7.10702,51.243469
4949,8006596,Wuppertal-Barmen,4,Nordrhein-Westfalen,Wuppertal-Barmen,42283,Winklerstr. 2,7.195159,51.266972
4950,8000944,Biberach Süd,6,Baden-Württemberg,Biberach (Riß),88400,Birkenallee,9.803236,48.087018
4951,8001482,Donaueschingen Aufen,7,Baden-Württemberg,Donaueschingen,78166,Buchbergweg 7,8.47562,47.963356
4952,8006607,Wuppertal-Langerfeld,6,Nordrhein-Westfalen,Wuppertal,42389,Kohlenstr. 36,7.242298,51.277866
4953,8001483,Donaueschingen Grüningen,7,Baden-Württemberg,Donaueschingen,78166,Dorfstr.4,8.471824,47.983052
4954,8006719,Wuppertal-Oberbarmen,3,Nordrhein-Westfalen,Wuppertal,42277,Rittershauser Brücke 15,7.221483,51.273839
4955,8006616,Wuppertal-Ronsdorf,5,Nordrhein-Westfalen,Wuppertal-Ronsdorf,42369,Nibelungenstr. 80,7.2156,51.226476
4956,8006618,Wuppertal-Sonnborn,4,Nordrhein-Westfalen,Wuppertal,42327,Gaterlaie 7,7.096575,51.240584
4957,8006619,Wuppertal-Steinbeck,5,Nordrhein-Westfalen,Wuppertal,42103,Hoefstr. 4,7.14063,51.250679
4958,8006620,Wuppertal-Unterbarmen,4,Nordrhein-Westfalen,Wuppertal,42285,Elberfelderstr. 74,7.171212,51.258929
4959,8006718,Wuppertal-Vohwinkel,3,Nordrhein-Westfalen,Wuppertal,42327,Bahnstr. 14-16,7.071597,51.234259
4960,8006577,Würgendorf,6,Nordrhein-Westfalen,Burbach ,57299,Wasserscheide 4,8.141766,50.760013
4961,8006578,Würgendorf Ort,7,Nordrhein-Westfalen,Burbach,57299,Höhgarten 8,8.126875,50.756916
4962,8006624,Wurlitz,7,Bayern,Rehau,95111,Wurlitz,11.99001,50.253194
4963,8006581,Würzbach (Saar),6,Saarland,Blieskastel,66440,Eisenbahnstr. 4,7.193441,49.244182
4964,8013360,Wurzbach (Thür),6,Thüringen,Wurzbach (Thür),07343,Bahnhofstr. 3,11.543131,50.466172
4965,8000260,Würzburg Hbf,2,Bayern,Würzburg,97070,Bahnhofplatz 4,9.93578,49.801796
4966,8006582,Würzburg Süd,5,Bayern,Würzburg,97072,Grünewaldstraße,9.943503,49.788193
4967,8006580,Würzburg-Heidingsfeld Ost,5,Bayern,Heidingsfeld Ost,97084,Am Ostbahnhof,9.9532623,49.761133
4968,8006586,Würzburg-Zell,6,Bayern,Würzburg,97080,Paradiesstr. 1,9.884593,49.804938
4969,8013361,Wurzen,4,Sachsen,Wurzen,04808,Am Bahnhof 3,12.738972,51.364418
4970,8013362,Bennewitz,6,Sachsen,Bennewitz,04828,Leulitzer Str. 6,12.70843,51.355926
4971,8010388,Wüstenbrand,6,Sachsen,Hohenstein-Ernstthal,09337,Bahnhofstr. 18,12.756417,50.805483
4972,8013352,Wüstenfelde,6,Mecklenburg-Vorpommern,Sundhagen,18519,Wüstenfelde 5,13.13961,54.230272
4973,8006588,Wüstenselbitz,7,Bayern,Helmbrechts,95233,Wüstenselbitzer Straße,11.709552,50.218424
4974,8010389,Wustermark,5,Brandenburg,Wustermark,14641,Neue Bahnhofstraße,12.939728,52.551851
4975,8080370,Elstal,5,Brandenburg,Wustermark,14641,Bahnhofstr.,13.000114,52.54749
4976,8013365,Wusterwitz,6,Brandenburg,Wusterwitz,14789,Bahnhofstr. 1,12.37425,52.385112
4977,8013354,Schwerin-Wüstmark,7,Mecklenburg-Vorpommern,Schwerin,19061,Schweriner Str. 5,11.399627,53.584045
4978,8006627,Wustweiler,7,Saarland,Illingen/Saar,66557,Bahnhofstr. 14,7.034824,49.398897
4979,8013366,Wutha,6,Thüringen,Wutha,99848,Bahnhofsplatz 1,10.396598,50.957099
4980,8006629,Wyhlen,6,Baden-Württemberg,Grenzach-Wyhlen,79639,Eisenbahnstrasse 1,7.690918,47.546328
4981,8006630,Xanten,6,Nordrhein-Westfalen,Xanten,46509,Bahnhofstr. 37,6.445287,51.65967
4982,8089050,Yorckstraße,5,Berlin,Berlin,10965,Yorckstr.56,13.372128,52.49117
4983,8013368,Zabeltitz,6,Sachsen,Zabeltitz,01561,Am Bahnhof 5,13.5156941,51.3489358
4984,8013370,Zachun,7,Mecklenburg-Vorpommern,Zachun,19230,Hauptstraße 114,11.324498,53.502653
4985,8013371,Zahna,6,Sachsen-Anhalt,Zahna,06895,Bahnhofstr. 26,12.781211,51.919969
4986,8006634,Zapfendorf,5,Bayern,Zapfendorf,96199,Bahnhofsplatz 12,10.929894,50.018291
4987,8013373,Zarrendorf,6,Mecklenburg-Vorpommern,Zarrendorf,18510,Bahnhofstr. 21,13.08003,54.240747
4988,8013376,Zeesen,6,Brandenburg,Königs Wusterhausen,15711,Karl-Liebknecht Str.19,13.635143,52.264863
4989,8013377,Zehdenick (Mark),6,Brandenburg,Zehdenick,16792,Eisenbahnstraße 4,13.317482,52.979387
4990,8013378,Zehdenick-Neuhof,7,Brandenburg,Zehdenick ,16792,Am Bahnhof 1a,13.345779,53.0057
4991,8006635,Zeil,6,Bayern,Zeil,97475,Bahnhofstraße,10.598519,50.005142
4992,8013381,Zeithain,6,Sachsen,Zeithain,01619,Bahnhofstr. 42,13.344552,51.330206
4993,8010390,Zeitz,4,Sachsen-Anhalt,Zeitz,06712,Baenschstr. 4,12.131488,51.056452
